750,469,5754,774,119,74839,88064,92832,12035,53477718,5950,126041,440033,6322,127370,6106,6287,150929,11984188,185,65359,25203382,53477713,439155,99463,10176752,88412,151008,1712391,6453952,1088,169485,193872,92105,161712,121947,5962,164795,196,160556,743,193530,6137,152314,10931,93078,94340,151023,306144,7015683,11736661,19816752,92865,9903897,61158071,65137,1059,97963,5280499,3744,10256,161166,10258,74706,92904,5375048,25245902,119405,1066,6368126,16900,757,25244460,10328,31242,10133,10253562,689043,12313328,305,171548,7092,8109,654,5192,10457,12736,643757,2266,8096,15816,19707,60983,104896,72791584,440417,5460852,49844972,131769835,439162,71920,61166,464,5283344,10221437,10130163,56662027,71353010,19,440279,11266,5280523,92135,46173940,445858,61989,8051,10917,168381,213144,11953816,53481699,84290,7045767,52922056,53477817,53477834,53481681,71464509,91825636,10458,13185,15569776,16663321,22328017,134459,439717,454064,3017884,5280450,5283151,10796774,16061079,131839802,445638,985,10459,439887,444899,7563148,11805205,5283162,5312983,16061148,52921873,5312830,5280383,5283128,446284,445639,5283138,9548881,5283499,52924229,52925139,52925310,52926294,52929784,5753,192735,108335,526189,69698,1145,75810,14257919,5789,6029,13712,96373,53481030,13325862,107689,6195,74710,92258,68144,1021,3314,9378,127,999,170295,385,3848,5280691,1102,176907,82111,6508,54680871,10253,264,8094,440873,6441809,91486,52931110,5461103,24884264,440219,5179954,50906608,10690,222285,20822599,74426,222656,51,1256,43045,588,586,9750,111,204,6613,493570,936,790,5327007,Group
12602534.89,3566512.775,96435.42261,1619734.643,23360339.72,15708137.48,8203522.259,15446247.5,930134.949,2388666.184,2462284.334,7699044.43,5845851.941,253340204.5,282087.803,7710268.149,6119942209,31582746.6,5798803.716,5546155.84,13823880.11,11053554.9,4438120.036,6405367.019,7668155.664,6442647.187,12832474.91,148240.2398,823049.5255,1054339.223,276217958.9,2112072.437,7853520.287,7057766.208,9192849.282,1533338.586,49113653.52,7358478.037,72304091.08,3120105.459,39287515.29,82648208.94,2187776802,131728.0696,12005789.81,513014.2301,29335.70621,7670075.219,33646.28054,11553739.75,2350593.215,371113.6622,12926811.32,128141.7826,720275.42,8197972.541,16450744.11,71289542.81,673725.4512,17982716.43,11411215.71,17043356.42,257444789.3,2960777.794,13166764.75,1081679.941,2196913.196,260835.1429,1024484.481,1538649.808,85359614.95,9482740.347,2190034.107,8485522.325,30454837.11,7797150.714,185619.3032,8725280.464,1467117.108,1593682869,83969.07933,1337191.232,458502275.7,356288.4869,177489667.5,166545370.4,21053900.58,24054949.97,3858616339,4622399.197,173734058.9,3467859.526,2348374.467,2435452.742,6002352.103,9713564.412,10874.79625,185464.5592,99462.53189,450999.5181,32040892.27,12298912.51,42278514.07,3219386.474,263350.3001,661622.8504,1466668.461,2660510.163,18538028.92,6031895.512,72124954.02,3011838.285,75604048.38,63005.23719,656800.6231,308109.0166,1226586.984,1650716231,17741947.54,483827506,84126369.57,31264843.41,2050019.774,2868948114,10938862.22,20289218.47,50721307.18,13408554.55,2325197.345,159995.2162,10983422.99,481214.2461,7554949.634,14011766.46,1358443.879,7200454.19,14225086.29,14774969.17,23876171.77,601025.0736,848018.3636,5508240.633,5006923.801,7826075.416,20630.71298,237851.1411,5568382.091,2179164.579,943871.7124,7814448.742,26409473.77,4021301.624,79835138.19,848193.6206,33051401.26,3761149.577,625200.6754,4863242.388,466928.1213,142539.0307,892602.6655,660610.0196,96173.91021,657836.3625,589973.3088,511095.5635,35743563.15,2312675.95,4684560.923,341172.4851,886158.2699,2080707.765,50334682.28,27180197.46,359841.5675,602882.0386,2237467.386,39421949.86,514486.602,1196453.304,1347974.805,735153.885,6710364489,1299522.303,1609980.068,100492.1272,17479440.33,90427.75228,4419000.273,40601660.23,1213303.498,12946077.18,4592913.537,60917603.97,18751484.41,18357161.49,7260877.082,2868926.224,2066898.843,183148.2888,3568728.02,3710311.148,1409044.885,1756323.773,4194603.952,21728274.75,2645021.729,1142312.413,227292.628,1115247.886,78990.86471,0,762408.1744,37731476.67,30425464.38,27227596.92,202665886.9,16147378.46,169420653.7,5110626.671,24617070.77,50312020.14,5797028.528,26570181.19,24912822.02,22017040.51,69951287.07,907985.6671,271973408.3,1325898272,66730883.28,Conv
10110773.52,4560421.488,18999.68646,2327484.934,23450848.63,8093680.127,9246731.926,17434917.92,187620.5394,3165872.468,4041980.288,935791.2396,6344201.828,263213803.7,720077.4507,8983884.955,4384320648,47479937.24,5517793.459,14237907.65,20312138.22,15023090.44,6414226.108,10164379.37,31360900.96,8231574.393,57011751.19,124575.6952,516473.1284,1125060.13,184872574.5,3935102.866,24741440.95,12112268.03,10569440.81,2649976.434,23065019.18,6742097.553,112246975.3,4379811.47,49156584.68,123143186,2433847306,244871.2646,19952292.79,928500.7582,22938.3328,10746456.02,78057.69333,15705866.11,2739784.397,149739.1708,19523060.99,139537.9309,890022.0785,6444686.573,7534581.232,36792921.38,955080.1433,24646568.94,14664474.97,18106847.25,401338318.8,4770132.552,21699823.42,1633099.352,1879775.835,205648.1703,1276626.593,1359822.611,122787753.3,12577348.71,5383232.533,4758480.218,30582492.59,166338.0842,4168013.17,13990242.8,1698524.269,1455745976,130877.1039,2132475.298,618064913.7,349179.2415,297838215.8,291728458.3,29122191.44,19893219.32,5330729338,6107710.488,297645883.7,3679913.938,2876031.489,3994423.285,9394219.873,21519916.44,7950.412956,151938.7343,302123.1337,742422.0511,65579829.89,16001920.56,72010046.01,3400160.825,137585.0952,1000532.668,639741.1504,1583332.342,52869212.48,4838733.059,136774170.2,3068711.417,57853157.6,83188.75063,210844.5986,199167.7143,1459398.546,1919272526,11669493,757248757.9,144606612,24940340.32,3957023.377,2605127600,20278696.36,33300148.47,81128586.83,9086419.455,4276575.127,416358.454,17748989.3,261772.8259,5473449.298,14064264.12,1281107.111,3589417.822,6051264.195,4010840.15,45806468.49,710359.5699,668622.8637,4780575.478,2286887.001,9878397.304,84493.20784,203063.2683,2498273.754,2464918.116,1238345.211,12251231.92,39254096.52,5210052.604,90604592.05,559075.518,42451472.96,3237681.611,1148876.485,4334541.924,525640.7546,144866.7693,1726570.255,1006012.846,10105.58759,1448176.331,1188559.383,516130.852,64335905.61,2572549.414,3885311.791,424636.21,875593.2797,2078567.243,70246943.22,57187217.55,684399.0687,549011.6086,2521049.437,53128471.11,492234.1091,746951.9436,1185696.612,1216377.437,7652687142,1578399.285,1353504.917,148617.3601,26132353.31,179805.1334,5446526.609,66466950.3,1331075.837,17310814.61,5147902.022,119107533.2,15435354.28,14648566.43,10595433.71,2892354.01,5092240.265,146643.0004,7148609.741,9318777.378,1879177.517,786066.0422,3786596.622,30646618.74,10189728.94,1102878.234,478473.4931,1059134.605,246802.0135,200947.3154,1082743.074,67424142.8,26234722.91,27475853.28,404744052.7,18288602.76,147419282.8,6814336.35,7927411.267,49077974.82,4967338.06,236831.7017,37074561.61,23117033.42,90229110.19,511479.5688,321126253.3,1358362663,76532448.52,Conv
8936847.334,3412068.403,171445.1952,1535589.333,14161817.42,6178018.363,8113325.708,15994126.84,93833.79031,1954120.711,1897248.103,12979800.56,5073427.711,249108129.7,472517.9536,8181098.049,4240247228,23348026.46,4596240.993,6309953.067,19966883.56,11256050.35,4602887.139,3283750.375,8504160.967,11365413.04,21542648.71,115104.2632,1002670.728,1293451.675,177642542.6,1007253.452,12005146.78,5538375.031,10308707.03,1263222.069,450395.196,5963683.8,158591735.9,4784207.226,41358222.97,72305734.02,2173303408,120522.8246,22248956.39,586708.5865,28439.51926,8026306.635,64104.96535,12335075.78,3880248.006,607593.2386,26257054.86,54081.70208,638503.0486,9377133.751,7746607.905,69202009.91,273064.4627,17288933.17,15801966.58,17153313.07,409822058.7,2738228.635,14924796.18,1208555.212,2563719.682,110838.9504,2211504.262,1371984.162,170588951,10572102.46,1889569.979,3864582.033,40585904.53,115193.2183,7922793.79,231029.8422,1579390.762,1783889505,165946.6572,2261391.562,814065514.8,334458.1059,458804374.7,444847098,44747688.37,11827849.04,7356997091,11454776.97,460073428.6,4547536.051,3702846.481,5764692.198,13312411.85,9669320.222,11069.3162,115410.6554,391621.3475,923737.7238,61261677.81,19484298.57,57316502.47,4646726.741,34477.40287,484463.759,592540.1732,2956457.728,38993897.39,8795531.341,77410745.8,4765687.257,31487553.11,78428.90576,188754.9449,243705.1265,2049581.491,1440124133,11679003.68,363217727.3,135193802.3,21601962.5,1784824.226,2209023027,16710201.83,27997672.7,63958823.39,6214242.529,2117556.87,466100.984,24358265.93,111793.8966,6291614.101,25064174.53,2240258.901,2602382.404,3796423.393,2352346.239,63917846.49,669900.2759,1066093.113,4851087.297,969998.1585,13955076.82,32311.47311,151432.4963,2192877.22,3835131.744,1401625.608,16327925.19,53596890.96,5093561.718,103678569.4,335273.7405,65403268.33,3817933.036,1008774.999,7070187.363,638389.1544,101484.4715,2816733.649,1433251.67,0,1318477.125,1317255.382,610145.6261,70909658.62,3365068.318,2217188.549,542857.6062,2152822.798,1129261.487,77830816.45,42774507.06,353049.414,404758.5102,1991931.977,33230787.87,534485.3742,573839.0225,759218.2612,1966008.79,7260207769,2219585.678,1259072.558,190853.4254,28874018.84,149913.1671,6631063.412,24304577.61,1220269.001,21678554.41,6034978.186,184259774,13896269.23,20481342.37,10508537.48,3389858.977,3110232.903,25329.45902,8309305.772,6725420.176,2695242.61,1385938.337,2213686.051,36656593.7,6350641.821,1660546.662,246635.7645,1153608.846,58435.82872,0,550312.1567,39938802.73,16130108.36,40754763.64,438700419.5,15509544.69,42229419.37,9155850.064,4375339.488,40016370.84,4337081.713,24444733.49,13522176.1,26334489.69,67890275.25,513756.0153,345561844.9,1023554017,116394100.9,Conv
9338998.962,4076219.382,155543.4207,2536355.407,20447625.63,8944765.718,8392997.795,14369267.14,1448684.865,3874480.188,2392989.493,1310480.158,8123255.47,180766600.5,179240.0742,5302971.537,2369544470,62634504.12,6400307.973,11905630.98,11702294.96,15834060.97,6138063.099,3082540.426,37632755.83,5781541.775,44849533.85,125971.4745,733277.7766,1684715.71,164302900.2,4824603.634,15051055.05,16703138.91,8875516.343,1988763.209,35754626.74,8395373.069,94685402.14,3090927.944,46436046.82,128025934.4,1192028947,9350.14567,60203198.9,233584.5361,40762.20922,6489470.656,105796.0943,15027815.28,1956167.212,471008.6667,14602944.14,242815.5011,903212.3903,4072353.675,7830084.962,58433859.56,2153911.737,8319647.333,6626641.412,14204744.9,222065925.9,816951.3319,9167314.558,926201.2323,1543133.243,273177.5389,2077082.298,3153444.615,104176853.5,9980529.192,5639631.954,4808263.648,25537699.93,941633.1872,337698.9205,3528347.973,2170026.248,1482708644,151586.4261,2838390.677,419003303.4,392961.149,234881139.3,242777584.2,24965312.78,30624863.41,4567804085,6679592.486,237229656,2900986.458,2187153.109,3537026.09,6370516.063,14552173.83,30457.65443,107785.8246,169075.0922,569679.2833,52611769.6,11631902.81,19697714.34,3232560.708,164474.1524,1682013.335,943244.4203,2526215.892,5299074.495,5788929.95,128400803.8,2081789.8,74216001.43,130251.4754,82126.31516,594611.7511,1380222.179,1840256642,14052299.43,547530041.9,104211274.6,30518941.72,4658040.597,2229040142,14164212.55,32107660.07,63456119.02,10615585,2401248.626,364402.5506,16977369.87,235556.7568,12125282.03,12857859.92,880801.8172,6124029.215,20987739.68,21421797.25,31183491.5,1060288.414,490428.5533,5323592.46,7099065.399,7374873.935,130627.3801,297294.053,3297126.793,3543141.95,1666480.518,3967366.942,28153088.75,9480760.224,126485128.2,650818.9818,35255688.76,4020066.322,715596.3408,4794117.575,736023.9428,245481.1171,1284071.796,713963.1509,220742.5165,611619.3333,1006951.211,689248.7388,58743511.79,1727222.77,14874052.08,600392.8246,730000.9891,3189612.616,62101181.39,27022410.6,151937.7247,194727.8317,1631552.667,34264911.32,351516.4382,661198.3652,973632.3994,955188.1535,8090627268,1990583.95,2128411.106,126770.2407,23402807.4,91854.31767,3774438.269,41927774.61,963813.8253,12782964.72,3601757.317,109857774,5942810.447,10729012.05,6461797.238,2825413.403,5035573.477,103156.3182,6629624.997,3641093.911,1275986.646,3427694.139,5099942.252,20508646.15,2435354.747,1054619.809,1707584.107,955561.4714,461087.5466,0,863319.6476,56267543.94,36277376.76,12388838.57,278029282.1,8626867.357,232533366,4320354.018,32607588.35,63052046.19,5403713.657,407407.0018,53336184.44,50586995.13,78735752.6,593279.9173,230716599.3,1430694328,55526350.16,Conv
8720741.088,3977614.434,305746.478,2367733.679,24108489.72,8898363.372,7756616.825,13529981.85,151896.3319,3527108.612,2041386.196,977750.6176,7466583.385,178178887.8,116782.9977,11747075.61,4795561167,34920336.79,6213475.227,8963280.155,8106409.529,13997240.14,5704033.717,6605100.764,31062963.31,5071445.834,50027364.41,154142.2674,752489.3169,1229846.465,168981446,4164765.485,11470586.91,15402909.19,8557666.158,2446744.005,46022850.95,6026313.139,76166142.9,2154926.648,44241736.93,119058070.7,1299593632,25415.33334,11366897.95,175811.6165,23950.39803,6214502.704,124644.9749,13851224.45,1892495.031,540497.978,13180255.63,251927.5078,741204.2719,3244016.934,7772394.765,69696348.84,1359573.191,11220081.11,6033853.281,18505982.25,152422380.4,636279.0273,10213136.49,922698.5902,955308.4349,248267.6119,183503.4784,2908075.588,87380404.33,10452172.38,6462886.556,4617524.562,20465297.56,514739.8067,140179.5024,2854238.764,1669190.167,1344596523,58231.82917,2422854.27,374171496.2,463670.3362,194530370.7,190247370.8,18738320.59,17368948.19,3822506514,6750238.443,185548712.3,2566656.604,2011355.75,2899568.674,4409768.183,8052750.033,57365.90473,130147.6853,121783.31,748093.7435,43733318.5,11061131.98,17044498.81,2516988.978,218099.5738,1205045.426,1177634.446,1539059.247,3385530.127,3355805.363,76629954.04,1469609.644,78419595,112820.0482,484100.2924,487990.5537,1076199.656,1841970726,14443918.9,649806547.3,93010064.29,30108169.09,4269051.352,2434243247,12317770.61,27088748.31,45721866.86,10548684.43,2174966.476,306658.4307,13093105.17,160047.2086,4843042.391,9215466.586,564607.2779,4891320.17,13037812.92,13191221.3,27471263.53,785222.2112,428966.3709,6751089.982,4320752.432,6345260.425,53824.29134,269731.3832,3119526.672,2488639.552,805565.3574,6704954.773,26416854.44,4826551.831,73672633.17,584088.4668,28281414.98,2724687.94,524100.8678,3576547.345,404392.1851,93049.27714,1287420.556,433464.6658,120144.4946,854547.2024,986861.3947,388302.2872,58499485,2139552.344,6253593.024,1048249.489,478176.7523,3222300.23,54261937.11,48307370.17,218397.5461,204115.7002,1854455.853,41993914.59,359284.6513,841101.8581,1018510.666,791470.6927,7551112905,1364284.299,1657709.282,121553.0043,22010665.85,60446.93346,5875833.083,37566907.17,864923.6606,11845906.02,3440489.974,87524423.22,6658565.424,9926187.164,1541170.866,2359203.664,3528642.498,53841.95704,8426057.711,2796500.546,1228508.304,1727574.22,4568354.238,20081685.06,2276434.617,737057.5593,1437290.836,998289.1314,418201.1496,273887.7719,1099551.904,60811846.8,31038808.03,18944825.56,250669092.6,9060797.721,155234479.4,4255918.633,17195386.33,55307053.7,5282753.136,27530988.63,66461316.65,40900450.57,69485459.1,585831.0388,203472229,1982225483,48423839.82,Conv
8800684.089,3359952.789,149425.1618,2282048.955,13860653.1,7271829.883,8012250.468,11824092.69,64981.95281,2417046.096,2380614.565,3456705.156,6549096.584,157506771.4,78486.78942,9115314.155,2631992414,25765759.25,5154097.838,5854166.082,10297582.99,13697252.78,5966116.85,2754637.683,19223121.41,6401949.058,35786530.36,155107.0291,641113.1045,1066305.883,174306983.7,2643227.562,13540801.31,12023122.43,6738378.607,1413825.767,214435453.4,1917635.557,90501137.88,2496250.471,31072652.66,103031828.8,1119826680,62209.66516,13931582.63,172893.1472,63810.89049,5151010.26,87202.50084,10819642.5,2331054.601,488088.9557,16271943.55,176817.1085,603170.0046,4834259.852,7046595.004,53265844.46,1464577.905,9992401.927,5888783.823,15766720.21,307890556.9,799235.3221,10796082.83,942048.5268,1826232.076,217740.2388,1624587.334,2292845.795,101072960.8,9807725.862,4863774.558,4169998.123,28073194.62,357288.8879,174383.2021,2480396.405,1442790.515,1790701678,42972.23869,1963496.301,445349226.6,474139.2435,235149401.9,237923913.3,26261866.75,9434745.105,4398007118,6392999.916,238560260.7,2799353.073,2183595.823,3252391.408,6234007.64,14748321.46,16285.95791,77944.14663,168573.0516,807865.2004,60292288.01,11804031.76,15188122.17,2852112.679,81009.38842,742367.9171,511827.2414,1865381.077,3359214.251,5808256.478,49939705.42,3021370.789,37193420.85,105828.2614,91876.25781,281165.1862,1320886.011,1641365099,11303159.08,417834708.7,101992805.2,26568195.41,2618323.344,2017152499,11756993.73,30789755.51,42681029.05,7690615.796,1956212.055,251673.4586,17885694.75,295777.0796,7320895.531,12232096.6,1197339.021,3705548.074,8839726.892,8036232.901,32576959.26,801055.311,510749.8305,5521039.836,2628505.634,7431418.65,102873.883,326653.9982,2041054.432,4646634.226,1076451.737,4056551.239,28882940.3,7450019.288,97585645.97,633486.1365,38672665.57,2298453.422,525169.5685,4187882.339,610555.7027,181158.5055,1554396.682,576101.2142,17101.43147,1674009.974,1671434.897,584918.7894,91198569.98,1753930.156,2947403.6,502444.4187,917306.7204,3273480.962,67400383.98,31845519.15,6566380.972,293602.0843,1421342.574,33200832.01,225911.5271,732922.4379,1097531.613,1152257.071,7330739905,1865795.85,1659077.531,265262.95,31246779.26,63899.23622,3800290.126,27642924.02,793725.8245,13088455.69,5499942.142,105876533.8,5130494.235,9305763.707,7625737.343,2436285.617,2782433.018,15262.18002,7579539.907,3168128.081,1446271.047,853344.9902,2437969.817,21945511.34,2878876.672,1837679.378,971573.5532,905873.0157,304893.3809,0,586301.9569,36947068.56,19358610.7,12209283.85,342639858.8,8080865.618,64542559.46,4762894.568,9978373.927,51373807.95,6124593.233,18124255.01,21460017.66,32032935.31,79425157.51,314143.1942,291982441,1956179122,59204500.04,Conv
8371454.247,3073393.549,1357012.661,3688953.763,27381854.01,4304708.98,7687468.673,14640020.15,1135712.222,1791332.103,1606857.973,2208164.122,4810316.39,194050557.1,356022.8764,8810621.464,2856708206,32054050.71,3916720.149,4912732.835,5262894.345,7093024.564,2766581.645,445500.2567,6527195.215,10174582.2,12009158.99,114044.3111,162081.694,739641.5402,177814872.4,1276259.56,4781006.561,11137207.06,6241845.999,1323426.749,5815934.271,9088423.292,89974423.15,3024490.446,43701623.51,54343988.05,1565851450,85787.4023,84734078.08,93630.93741,19292.47588,7748832.979,248234.6415,13695018.14,2399252.751,530854.4983,15188159.85,359982.0907,248471.5197,5763426.828,7131530.648,96908520.45,268674.7572,9042779.135,9985779.001,24125719.92,482014705.4,1143356.238,11995249.21,559792.0078,1863266.789,270814.4085,341908.9468,1705081.725,109083520.3,11911607.53,2650804.212,3038545.669,32631612.7,2266516.076,3763007.653,1476214.287,41983.90718,1266008978,92773.62402,1676316.055,406802436,501376.3766,236144998.8,233698788,29411699.59,24321348.17,4770885901,2041055.495,263082158.4,2951133.923,2149662.183,2946253.923,4738729.452,15129238.68,0,85622.57271,149019.9953,619483.8127,52886616.12,10761177.11,1407424.588,3757764.051,0,298158.6452,615865.0822,1502824.565,1308688.375,3751891.507,97271884.75,2552311.397,90448675.78,15775.86168,667715.98,400642.2349,1327479.014,998363805.2,10249405.43,406163598.1,54059915.81,27114973.16,582273.7591,2025991280,7513603.797,24281066.43,16490897.9,4481550.549,890425.5474,114220.1282,15648890.49,356618.9116,8976035.289,15008819.26,1268709.88,6259599.268,7091328.609,10120830.8,30288850.8,466581.4076,608652.2216,5980832.503,1507656.099,5634433.209,111723.0144,168504.913,7077965.125,3055730.509,280004.8093,8767724.39,24444959.51,1626984.533,39008411.63,811221.2183,36223293.31,1064205.435,147966.8524,1561413.929,221126.7213,203032.7493,2566665.602,933742.7628,53958.76142,64073859.3,1419199.206,241008.5064,76929148.74,89079205.89,6883443.051,612321.7018,548355390,1248390.444,34088766.97,456802709.5,21581349.61,352080.9243,1594131.623,19248436.7,377522.7703,682301.9335,1185229.778,1371125.801,7499447625,1135931.274,2026876.59,106475.2527,10636421.09,78994.92715,3809577.785,29072012.3,791790.0386,11554537.28,3813236.02,101396468.5,10250309.93,14390623.7,2472859.778,2412953.594,1407276.12,35797.84247,1687199.624,2650447.877,1506674.919,1018292.422,4978283.07,18148234.35,4975275.867,4033311.621,88236.31708,2243360.114,511822.5931,0,659266.6287,31915541.84,31879066.61,42180139.7,42191150.1,12095676.03,91797323.86,6212801.849,7164348.166,63193789.73,3883959.022,23139497.02,39997106.22,28384713.65,42108951.9,156670.0027,242040224.1,79063565.66,65076554.59,Conv
9192745.165,3690471.549,882621.7108,2930097.142,31184002.54,7055757.479,7991370.518,15527563.27,1529648.021,1317688.094,2566751.396,2650562.638,5067377.332,247465605,101927.4561,17602901.07,3562948591,36595020.16,4229480.231,11257077.52,22799821.76,12397160.11,4565893.037,1443172.431,8434851.555,6747906.621,28233118.27,55653.75079,156022.1042,684738.9678,271658694.5,995415.1361,12641321.84,19365895.52,7160163.187,1521728.391,91181888.94,12739162.34,45007173.66,2419845.822,37612354.42,137175300.4,2240356628,72417.65386,16091427.54,159257.1567,39345.08832,10077481.92,318864.5105,18546856.41,1883492.35,572204.6448,9064255.774,94932.67105,308010.2838,3539531.266,10427727.28,96554454.33,444593.179,9006606.574,16158456.17,18992942.7,398347834.8,1651851.829,16138195.49,672541.7402,926328.6346,304435.7622,204781.6456,2399171.08,63398785.33,11929592.01,3019293.098,4133158.034,21346039.16,1099910.435,626804.1495,1390118.638,14232.41961,1700604713,89182.93552,1147895.721,216978405.9,533476.4476,133733589.5,115669239.4,18630830.35,13210319.63,2776249626,3216500.064,155787429.3,2073740.945,1469518.683,1567017.613,4414391.93,14136531.49,4252.924924,128311.5208,97039.56736,1128673.529,40565618.53,7976356.737,4428216.516,1674617.305,38207.93526,185796.1017,442631.4085,2933634.932,3300837.322,7495965.65,115771200.7,1014923.517,31405759.91,150289.5526,607331.1223,212835.8095,707317.5426,1835803755,8512387.82,665297467.7,75389457.69,22508856.79,758109.4613,1995400908,9199226.122,39403248.68,22538919.35,3548207.102,626810.2129,32319.46165,12430065.7,403266.2477,3390110.569,9362051.893,574879.3007,4208014.308,3001145.927,4047383.191,21669577.06,287733.295,531942.864,5309073.851,724376.8389,3329633.877,51372.76644,208777.4553,7474217.086,1213362.601,799126.7403,6034069.041,28220892.37,1001453.138,27519326.54,353394.7164,28170681.56,1137851.451,262968.1297,1267214.306,147285.0912,134686.3277,1555349.285,1356274.932,0,105910193.3,1704149.843,130424.225,94715996.72,130524636.9,4174747.329,344406.8644,631970230.1,2386319.724,36826322.76,109248440.8,20962861.34,285808.6425,2162447.979,50703106.58,565617.9665,1028573.61,638285.163,723712.8074,9243238550,1047436.273,2580866.727,113547.7097,14374103.55,128786.2063,3187739.469,47746425.39,966429.7456,8738068.814,5356671.46,46750614.92,7548290.202,13481597.6,18318729.9,1555068.41,3532607.602,23816.95263,1725081.077,3890750.81,1221470.107,2128913.626,2691550.286,14163961.19,4709696.769,5347145.216,380860.3831,1335551.739,549228.9137,0,1092290.375,38766557.56,14790815.79,62656006.37,56764654.1,16598526.25,74219504.45,4309026.998,2850337.719,51697691.04,4679373.45,26144680.05,49211758.2,28091056.65,75449321.73,479590.0166,269233370.1,1945606982,48834995.82,Conv
7881276.668,3295181.055,1533456.869,2879980.537,20351448.3,6945053.786,6154267.23,13337896.13,1218839.507,1515131.35,2055770.341,3496029.252,4239907.922,225322228.4,162223.5831,17520040.45,4334774283,50059586.55,3259370.68,12829123.3,10758103.74,10908307.6,4520689.508,1953269.145,7392970.638,6110916.331,24652998.8,45277.57402,8261.855061,758373.756,305415464.1,1093082.86,9140930.108,9450596.038,6314285.458,1225920.43,108289859.5,10455266.76,45623251.09,2943171.561,58690736.97,52401799.91,2769875127,37716.45674,14041890.11,69260.56966,0,10889097.68,406315.119,19590565.18,1390036.09,564830.8101,8092085.463,162513.3185,254152.9074,3665290.039,9480033.049,146662058.9,989578.5468,8313713.167,15408805.94,19477825.03,351231080.8,1685511.931,17977285.48,920902.4019,1260341.998,156984.7138,1483570.633,1612386.928,58919091.95,10329998.63,1882700.951,4063907.11,23735142.39,1831796.781,209823.0343,1384004.824,0,1398264980,85792.12252,972799.8098,228138089.1,289827.1375,119252936,109467566.5,16045828.06,11365434.69,2665964913,1615481.618,138079722.9,1806813.412,1197233.814,1480486.051,3700706.366,15333246.98,41550.43553,59302.90877,119140.4184,590227.254,54991486.12,6646604.377,3673197.538,1408310.189,0,100438.7574,168075.9231,1978353.843,4669726.073,8249179.336,106294974.4,1551250.495,29329960.97,132730.2229,618655.2492,442281.1249,722227.6105,1716462839,5681165.416,820352581.6,63372482.01,9703426.447,557742.0441,1903509861,7342918.819,15988385.52,15507095.1,1865582.889,464922.1752,69566.6787,10759690.56,283449.4885,3420443.489,8876828.696,849806.7741,3295586.937,2938436.187,880526.6557,18558396.01,140229.2028,378726.1557,3222629.497,240382.3887,3007673.208,18341.597,228080.5536,5571741.146,1453786.366,154336.6775,3610741.831,14397145.73,899784.1581,26767538.83,278195.3901,25215349.88,769020.7541,69683.36623,1486088.547,150452.7239,321207.2973,1807211.535,1000546.521,0,62657863.18,1615458.337,156976.903,95373127.56,91448568.57,10910352.45,945956.455,622665771,1567132.862,28414363.13,293481564.4,28991222.94,287785.3622,1208717.203,41894334.36,278001.6838,433371.4167,1278413.575,610980.4065,9115733091,1065107.262,4449020.582,59242.12283,12019384.39,124718.3642,2779181.435,79509329.16,841422.9749,7591946.58,3620454.155,48582785.7,10947394.64,9649698.774,9210639.559,1313619.196,849405.4479,56245.31084,1844186.018,4803318.073,1116639.228,1261590.115,4604777.404,10911834.4,2256018.055,6468532.443,7968.790402,1660382.053,348064.6045,0,1296460.713,32765918.16,13072022.63,40746145.23,31001716.04,21805700.78,79061745.25,3871107.728,1138337.177,51041514.2,3625227.3,27264372.93,42921524.45,17429899.03,53565156.37,376206.8923,247857452.1,811587924.7,41097551.66,Conv
